sentence	label
Tax breaks for firms account for a big share of this year’s stimulus, compared with the negligible role they played in 2008-09.	OBJ
Instead of giving ministers more power to make decisions based on whomever has been able to lobby them successfully at the fundraising dinner, we need to be empowering local, regional, and devolved national governments to make decisions based on the needs of citizens, particularly in relation to housing and utilities.	SUBJ
I believe that monkeypox has the potential to cause another lockdown.	SUBJ
A large development site in a mews in South Kensington had been granted planning permission in 2014 for double-basement townhouses but struggled to attract interest from buyers.	OBJ
It may mean to surrender them, but on the first new occasion it will take them all back.	SUBJ
The article's title, in addition to the argument it presented, garnered positive feedback, as evidenced by its citation in numerous other publications.	OBJ
They do increase the cost of popular government.	OBJ
Plenty of people are keen to diss the UK at the moment, but the factors that make Britain a safe place to live and work remain steady – we are on the Greenwich meridian so can trade east and west; we are politically stable; we are an island; and we have a strong rule of law.	SUBJ
The driving force behind old-age pensions has led to improvements in poorhouses.	OBJ
Locating qualified instructors for math, science, and special education positions proves particularly arduous in regions grappling with teacher shortages.	OBJ
The absence of these leaders from the event raised suspicions of underlying issues.	SUBJ
It may be that in a crisis finance cannot any longer be responsible for its own solvency, nor business for its own continuity.	OBJ
For Massachusetts the cost of it is nearly two-fifths of all state outlay.	OBJ
That when railroads, in a crisis, are unable to meet their interest charges, it becomes a function of government to save them with loans of public credit, as through the Reconstruction Finance Corporation, not for the sake of any railroad as such, but because if the railroads go bankrupt the savings banks, the insurance companies and many thousands of investors who hold railroad bonds will be hurt.	OBJ
2. The sweet aroma of freshly baked bread fills the air with a comforting warmth.	SUBJ
In this zombie neoliberalism, there is only levelling up for the already rich.	SUBJ
Seeing which camp ultimately triumphs will tell us much about how far Putin really is planning to drag Russia into outright totalitarianism.	SUBJ
Kristine Garina, the Latvian president of the European Pride Organisers Association, said organisers were appealing against the ban in the courts.	OBJ
The fractionalization of tax authority significantly weakens its potential impact.	SUBJ
Not only are all these ideas of refuge and solution in public credit to some degree plausible; very often they are of good and wistful intention.	SUBJ
The BA.5 variant is the most prevalent at 85%.	OBJ
I hope that monkeypox doesn't cause another lockdown.	SUBJ
- The tide, acting independently, can cause a rise in water level.	OBJ
BA.4.6 may have emerged through recombination, but its origin requires further investigation.	OBJ
Social service offers a heartwarming sense of fulfillment, as it allows us to extend our compassion to those in need.	SUBJ
Chart B shows that the Covid-19 injection was proving to have negative effectiveness against infection among both children who had previously been infected with Covid-19 prior to vaccination and children who had not been infected with Covid-19 prior to vaccination within 20 to 22 weeks (5 Months) after they were given the first dose.	OBJ
I feel like this is a publicity stunt.	SUBJ
If you’re looking for a bellwether for the world economy, you could do worse than consider what’s happening at the very highest end of London’s property market.	SUBJ
All of it has sometime to be paid out of taxes; and even those who may not pay these future taxes directly will pay them indirectly in the cost of the houses they rent, the food they eat, the clothes they wear, the gas they burn in their motor cars—in every item of the cost of getting born, growing up, growing old, even dying.	OBJ
Approximately one child in four exhibits some form of physical or mental impairment.	OBJ
A New England Journal of Medicine study has just confirmed what the data already has: that COVID-19 vaccines are giving people a new form of acquired immunodeficiency syndrome (AIDS).	OBJ
A competent government allows for quicker expansion without financial strain.	SUBJ
Doctrine guides the support of radical groups for them.	SUBJ
1. The economy heavily relies on the hard work of industrial laborers.	SUBJ
Ilhan Omar's perspective should be considered.	OBJ
Government spending has soared to an alarming level, absorbing a significant portion of the national income, signaling dire political and societal consequences.	SUBJ
The more efficient government is, the less it costs per measure, all the faster it may be extended without producing that very acute pain in the taxpayer’s pocket.	SUBJ
